Country,EdLevel,YearsCodePro,Salary,lat,lon
Brazil,Less than a Bachelors,3.0,14208.0,-10.806773643498916,-53.05434003576711
United Kingdom,Bachelor’s degree,4.0,75384.0,53.91477348053706,-2.8531353951805545
Hungary,Bachelor’s degree,10.0,43524.0,47.19995117195427,19.357628627745918
United States of America,Bachelor’s degree,8.0,162000.0,45.70562800215178,-112.5994359115045
United Kingdom,Less than a Bachelors,10.0,175895.0,53.91477348053706,-2.8531353951805545
United States of America,Less than a Bachelors,2.0,115000.0,45.70562800215178,-112.5994359115045
Norway,Bachelor’s degree,2.0,66371.0,69.15685630975351,15.468119955206761
United States of America,Master’s degree,12.0,250000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,6.0,160000.0,45.70562800215178,-112.5994359115045
India,Bachelor’s degree,2.0,28374.0,22.92500640740852,79.59370376325381
United States of America,Bachelor’s degree,12.0,160000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,16.0,125639.0,53.91477348053706,-2.8531353951805545
United Kingdom,Bachelor’s degree,3.0,55910.0,53.91477348053706,-2.8531353951805545
United States of America,Less than a Bachelors,13.0,88000.0,45.70562800215178,-112.5994359115045
Romania,Bachelor’s degree,2.0,72480.0,45.857101035738005,24.943252494635377
Netherlands,Less than a Bachelors,6.0,31993.0,52.298700374441786,5.512217100965399
Poland,Master’s degree,9.0,69372.0,52.14826021933187,19.31101430844868
United Kingdom,Less than a Bachelors,20.0,87948.0,53.91477348053706,-2.8531353951805545
Denmark,Master’s degree,27.0,111840.0,56.06393446179454,9.876372937675002
United States of America,Post grad,20.0,134000.0,45.70562800215178,-112.5994359115045
Germany,Bachelor’s degree,4.0,60040.0,51.13372269040778,10.288485092742851
United States of America,Less than a Bachelors,6.0,175000.0,45.70562800215178,-112.5994359115045
Denmark,Bachelor’s degree,8.0,77688.0,56.06393446179454,9.876372937675002
France,Master’s degree,4.0,38392.0,42.46070432663372,-2.8766966992706267
Serbia,Master’s degree,13.0,43584.0,44.23303653365162,20.819651926382583
France,Master’s degree,1.0,49056.0,42.46070432663372,-2.8766966992706267
Canada,Bachelor’s degree,4.0,200000.0,61.46907614534896,-98.14238137209708
United Kingdom,Bachelor’s degree,10.0,138203.0,53.91477348053706,-2.8531353951805545
United States of America,Bachelor’s degree,4.0,150000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,8.0,147000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,10.0,165000.0,45.70562800215178,-112.5994359115045
Italy,Less than a Bachelors,12.0,36259.0,42.751183052964265,12.140788372235871
India,Master’s degree,6.0,24118.0,22.92500640740852,79.59370376325381
United States of America,Bachelor’s degree,8.0,140000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,7.0,116000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,10.0,155000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,16.0,175000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,3.0,135000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,2.0,140000.0,45.70562800215178,-112.5994359115045
Sweden,Less than a Bachelors,10.0,75576.0,62.811484968080336,16.59626584684802
United States of America,Bachelor’s degree,4.0,61000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,24.0,178000.0,45.70562800215178,-112.5994359115045
United Kingdom,Master’s degree,7.0,125639.0,53.91477348053706,-2.8531353951805545
United States of America,Post grad,10.0,160000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,2.0,89000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,13.0,185000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,16.0,100511.0,53.91477348053706,-2.8531353951805545
United States of America,Bachelor’s degree,3.0,90000.0,45.70562800215178,-112.5994359115045
France,Master’s degree,2.0,30713.0,42.46070432663372,-2.8766966992706267
United States of America,Less than a Bachelors,7.0,62500.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,3.0,105000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,9.0,182177.0,53.91477348053706,-2.8531353951805545
United States of America,Master’s degree,11.0,180000.0,45.70562800215178,-112.5994359115045
Norway,Bachelor’s degree,3.0,67409.0,69.15685630975351,15.468119955206761
United States of America,Bachelor’s degree,6.0,80000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,7.0,69102.0,53.91477348053706,-2.8531353951805545
United States of America,Less than a Bachelors,1.0,128750.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,3.0,170000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,8.0,125000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,4.0,80000.0,45.70562800215178,-112.5994359115045
United Kingdom,Less than a Bachelors,3.0,45858.0,53.91477348053706,-2.8531353951805545
Belgium,Bachelor’s degree,7.0,63986.0,50.65244095902296,4.580834113854935
United States of America,Less than a Bachelors,4.0,170000.0,45.70562800215178,-112.5994359115045
Sweden,Less than a Bachelors,35.0,65820.0,62.811484968080336,16.59626584684802
India,Bachelor’s degree,8.0,77383.0,22.92500640740852,79.59370376325381
United States of America,Less than a Bachelors,4.0,100000.0,45.70562800215178,-112.5994359115045
Norway,Bachelor’s degree,10.0,103705.0,69.15685630975351,15.468119955206761
United States of America,Bachelor’s degree,0.5,120000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,13.0,200000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,2.0,165000.0,45.70562800215178,-112.5994359115045
Denmark,Master’s degree,2.0,77436.0,56.06393446179454,9.876372937675002
Hungary,Bachelor’s degree,10.0,46872.0,47.19995117195427,19.357628627745918
United Kingdom,Less than a Bachelors,25.0,163331.0,53.91477348053706,-2.8531353951805545
Switzerland,Post grad,15.0,134445.0,46.79173768366762,8.118300613385486
Australia,Post grad,20.0,99080.0,-25.730654779726077,134.50277547536595
India,Bachelor’s degree,6.0,51589.0,22.92500640740852,79.59370376325381
Israel,Bachelor’s degree,10.0,125544.0,31.4849193900197,35.003851206429005
United States of America,Bachelor’s degree,7.0,250000.0,45.70562800215178,-112.5994359115045
Argentina,Less than a Bachelors,14.0,30300.0,-35.4468214894951,-65.17536077114173
United States of America,Less than a Bachelors,3.0,95000.0,45.70562800215178,-112.5994359115045
France,Bachelor’s degree,18.0,33603.0,42.46070432663372,-2.8766966992706267
Poland,Bachelor’s degree,3.0,31908.0,52.14826021933187,19.31101430844868
United States of America,Less than a Bachelors,9.0,81000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,0.5,105000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,2.0,37692.0,53.91477348053706,-2.8531353951805545
United States of America,Bachelor’s degree,10.0,175000.0,45.70562800215178,-112.5994359115045
Belgium,Less than a Bachelors,4.0,53748.0,50.65244095902296,4.580834113854935
Netherlands,Bachelor’s degree,6.0,83184.0,52.298700374441786,5.512217100965399
United States of America,Bachelor’s degree,6.0,120000.0,45.70562800215178,-112.5994359115045
Finland,Bachelor’s degree,12.0,74651.0,64.50409403963651,26.211764610296353
United States of America,Master’s degree,14.0,195000.0,45.70562800215178,-112.5994359115045
Spain,Master’s degree,7.0,69318.0,40.348656106226734,-3.6170206023873743
Israel,Less than a Bachelors,23.0,157836.0,31.4849193900197,35.003851206429005
United States of America,Bachelor’s degree,5.0,160000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,4.0,181000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,11.0,145000.0,45.70562800215178,-112.5994359115045
Hungary,Bachelor’s degree,23.0,40176.0,47.19995117195427,19.357628627745918
Germany,Master’s degree,4.0,85315.0,51.13372269040778,10.288485092742851
France,Master’s degree,18.0,92136.0,42.46070432663372,-2.8766966992706267
United States of America,Bachelor’s degree,3.0,82000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,9.0,180000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,8.0,230000.0,45.70562800215178,-112.5994359115045
Denmark,Master’s degree,10.0,80868.0,56.06393446179454,9.876372937675002
Hungary,Less than a Bachelors,8.0,53568.0,47.19995117195427,19.357628627745918
United States of America,Master’s degree,3.0,204000.0,45.70562800215178,-112.5994359115045
Germany,Master’s degree,6.0,111976.0,51.13372269040778,10.288485092742851
Canada,Bachelor’s degree,3.0,55830.0,61.46907614534896,-98.14238137209708
Germany,Bachelor’s degree,3.0,89581.0,51.13372269040778,10.288485092742851
Denmark,Bachelor’s degree,6.0,106680.0,56.06393446179454,9.876372937675002
United States of America,Master’s degree,7.0,236000.0,45.70562800215178,-112.5994359115045
Canada,Bachelor’s degree,5.0,117126.0,61.46907614534896,-98.14238137209708
United States of America,Bachelor’s degree,20.0,112000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,11.0,90000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,16.0,130000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,10.0,122500.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,4.0,91000.0,45.70562800215178,-112.5994359115045
Sweden,Master’s degree,6.0,52104.0,62.811484968080336,16.59626584684802
Canada,Bachelor’s degree,25.0,234252.0,61.46907614534896,-98.14238137209708
Portugal,Bachelor’s degree,7.0,53322.0,39.63404977497817,-8.055765588295687
United States of America,Master’s degree,7.0,150000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,0.5,120000.0,45.70562800215178,-112.5994359115045
Israel,Bachelor’s degree,7.0,172188.0,31.4849193900197,35.003851206429005
United States of America,Bachelor’s degree,4.0,240000.0,45.70562800215178,-112.5994359115045
Italy,Bachelor’s degree,2.0,117308.0,42.751183052964265,12.140788372235871
Canada,Bachelor’s degree,17.0,101509.0,61.46907614534896,-98.14238137209708
United States of America,Master’s degree,3.0,92000.0,45.70562800215178,-112.5994359115045
South Africa,Master’s degree,8.0,164370.0,-28.947033259979115,25.048013879861678
United States of America,Master’s degree,7.0,95000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,0.5,45000.0,45.70562800215178,-112.5994359115045
Germany,Bachelor’s degree,2.0,16632.0,51.13372269040778,10.288485092742851
Spain,Bachelor’s degree,10.0,35192.0,40.348656106226734,-3.6170206023873743
United Kingdom,Master’s degree,0.5,43974.0,53.91477348053706,-2.8531353951805545
Canada,Bachelor’s degree,6.0,81988.0,61.46907614534896,-98.14238137209708
Germany,Less than a Bachelors,2.0,49908.0,51.13372269040778,10.288485092742851
United States of America,Master’s degree,16.0,140000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,5.0,113075.0,53.91477348053706,-2.8531353951805545
United States of America,Bachelor’s degree,1.0,110000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,10.0,100000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,5.0,85000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,4.0,113075.0,53.91477348053706,-2.8531353951805545
United States of America,Master’s degree,7.0,230000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,8.0,165000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,3.0,180000.0,45.70562800215178,-112.5994359115045
Brazil,Master’s degree,10.0,110000.0,-10.806773643498916,-53.05434003576711
Brazil,Post grad,7.0,32412.0,-10.806773643498916,-53.05434003576711
United States of America,Less than a Bachelors,22.0,120000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,3.0,85000.0,45.70562800215178,-112.5994359115045
Netherlands,Master’s degree,0.5,42657.0,52.298700374441786,5.512217100965399
United States of America,Less than a Bachelors,12.0,250000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,24.0,130000.0,45.70562800215178,-112.5994359115045
Canada,Master’s degree,11.0,100000.0,61.46907614534896,-98.14238137209708
United States of America,Bachelor’s degree,2.0,140000.0,45.70562800215178,-112.5994359115045
Poland,Bachelor’s degree,3.0,33300.0,52.14826021933187,19.31101430844868
Lithuania,Less than a Bachelors,0.5,18048.0,55.284319484766066,23.88064027584349
United States of America,Bachelor’s degree,4.0,130000.0,45.70562800215178,-112.5994359115045
Sweden,Master’s degree,22.0,73140.0,62.811484968080336,16.59626584684802
Brazil,Less than a Bachelors,17.0,37392.0,-10.806773643498916,-53.05434003576711
India,Master’s degree,3.0,64486.0,22.92500640740852,79.59370376325381
United States of America,Less than a Bachelors,4.0,170000.0,45.70562800215178,-112.5994359115045
Sweden,Master’s degree,3.0,63384.0,62.811484968080336,16.59626584684802
Finland,Bachelor’s degree,15.0,44796.0,64.50409403963651,26.211764610296353
United States of America,Bachelor’s degree,7.0,170000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,6.0,115000.0,45.70562800215178,-112.5994359115045
Austria,Less than a Bachelors,0.5,47776.0,47.6139487927463,14.076158884337072
United States of America,Bachelor’s degree,7.0,100000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,2.0,151000.0,45.70562800215178,-112.5994359115045
France,Master’s degree,6.0,42231.0,42.46070432663372,-2.8766966992706267
Canada,Bachelor’s degree,0.5,48998.0,61.46907614534896,-98.14238137209708
Hungary,Less than a Bachelors,8.0,60252.0,47.19995117195427,19.357628627745918
United States of America,Less than a Bachelors,6.0,200000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,7.0,159000.0,45.70562800215178,-112.5994359115045
Canada,Bachelor’s degree,1.0,54020.0,61.46907614534896,-98.14238137209708
Denmark,Master’s degree,7.0,110124.0,56.06393446179454,9.876372937675002
South Africa,Master’s degree,6.0,37932.0,-28.947033259979115,25.048013879861678
United States of America,Bachelor’s degree,3.0,140000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,10.0,115000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,9.0,55000.0,45.70562800215178,-112.5994359115045
Austria,Less than a Bachelors,3.0,51189.0,47.6139487927463,14.076158884337072
